participantPrivateID,playTimestamp,trial,certain,gain,loss,gambled,outcome,reactionTime,timeElapsed,totalScore,tone,toneMp3
3099980,19/02/2021 14:41:52,64,50,125,0,1,0,1.526,721.186,1355,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,65,-50,0,-82,1,-82,4.12,730.648,1273,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,66,-25,0,-75,0,-25,2.257,738.233,1248,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,67,-25,0,-44,1,0,6.323,749.562,1248,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,68,0,40,-80,0,0,1.144,756.037,1248,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,69,25,41,0,0,25,2.427,763.482,1273,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,70,50,125,0,1,125,3.634,772.139,1398,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,71,-25,0,-50,1,-50,14.024,791.494,1348,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,72,25,44,0,0,25,3.458,800.292,1373,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,73,50,94,0,0,50,3.4,808.717,1423,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,74,0,40,-8,1,40,3.908,817.641,1463,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,75,50,88,0,0,50,2.809,825.79,1513,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,76,0,80,-106,0,0,1.433,832.246,1513,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,77,-25,0,-75,0,-25,3.738,841,1488,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,78,-50,0,-88,1,-88,6.578,852.591,1400,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,79,0,80,-80,0,0,4.283,862.211,1400,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,80,0,80,-80,0,0,4.264,871.491,1400,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,81,-25,0,-75,0,-25,3.641,880.149,1375,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,82,0,40,-40,0,0,2.169,887.342,1375,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,83,25,55,0,1,55,1.767,894.123,1430,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,84,0,80,-54,1,-54,3.182,902.635,1376,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,85,-50,0,-200,0,-50,1.363,909.334,1326,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,86,0,40,-27,1,-27,4.233,918.585,1299,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,87,0,80,-32,1,80,2.016,925.934,1379,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,88,50,94,0,0,50,1.633,932.899,1429,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,89,25,47,0,0,25,1.754,939.669,1454,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,90,0,40,-16,1,40,1.295,945.977,1494,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,91,0,40,-16,1,40,1.12,952.436,1534,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,92,0,80,-44,1,-44,2.665,960.429,1490,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,93,-50,0,-125,0,-50,1.511,967.273,1440,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,94,-25,0,-63,0,-25,2.259,974.557,1415,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,95,25,100,0,1,100,1.107,980.686,1515,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,96,0,40,-32,1,40,2.154,988.163,1555,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,97,25,63,0,1,0,1.665,995.16,1555,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,98,50,110,0,1,0,1.132,1001.626,1555,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,99,0,40,-53,0,0,1.647,1008.603,1555,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,100,-25,0,-63,0,-25,1.504,1015.126,1530,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,101,0,40,-16,1,40,0.996,1021.135,1570,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,102,0,40,-8,1,40,0.974,1027.445,1610,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,103,25,75,0,1,0,2.728,1035.516,1610,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,104,0,40,-32,1,40,1.028,1041.88,1650,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,105,0,80,-16,1,-16,1.563,1048.765,1634,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,106,-50,0,-94,1,-94,3.252,1057.353,1540,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,107,50,200,0,1,200,1.134,1063.833,1740,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,108,-50,0,-125,0,-50,1.686,1070.853,1690,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,109,25,47,0,0,25,2.028,1077.893,1715,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,110,0,40,-8,1,40,1.127,1084.043,1755,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,111,25,100,0,1,100,1.223,1090.602,1855,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,112,-25,0,-50,0,-25,4.432,1100.378,1830,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,113,50,100,0,0,50,2.946,1108.342,1880,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,114,0,80,-54,1,-54,3.586,1116.945,1826,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,115,-25,0,-55,0,-25,3.812,1126.088,1801,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,116,50,100,0,0,50,1.384,1132.491,1851,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,117,25,75,0,1,75,1.991,1139.498,1926,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,118,25,41,0,0,25,1.771,1146.592,1951,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,119,0,80,-44,1,80,1.495,1153.1,2031,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,120,-25,0,-47,1,-47,2.664,1161.103,1984,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,121,25,41,0,0,25,1.499,1167.933,2009,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,122,0,40,-22,1,40,1.894,1174.847,2049,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,123,25,75,0,1,0,1.625,1181.808,2049,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,124,-25,0,-63,0,-25,1.577,1188.709,2024,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,125,0,40,-22,1,-22,2.298,1196.03,2002,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,126,-50,0,-110,0,-50,1.819,1203.184,1952,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,127,50,150,0,1,0,1.733,1209.932,1952,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,128,50,125,0,1,0,4.646,1219.909,1952,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,129,0,40,-40,0,0,2.054,1227.299,1952,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,130,50,110,0,1,0,2.294,1234.605,1952,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,131,0,40,-53,0,0,1.134,1241.062,1952,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,132,0,80,-44,1,80,1.486,1247.561,2032,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,133,-50,0,-94,1,0,1.699,1254.591,2032,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,134,0,40,-16,1,40,1.181,1261.105,2072,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,135,50,82,0,0,50,1.755,1268.198,2122,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,136,0,80,-106,0,0,1.125,1274.35,2122,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,137,-25,0,-47,1,-47,1.667,1281.04,2075,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,138,0,40,-32,1,40,2.448,1288.818,2115,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,139,-50,0,-82,1,0,3.341,1297.495,2115,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,140,-25,0,-44,1,-44,2.065,1304.885,2071,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,141,-50,0,-88,1,-88,1.58,1311.798,1983,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,142,0,80,-106,0,0,1.425,1318.559,1983,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,143,50,94,0,0,50,1.509,1325.092,2033,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,144,50,88,0,0,50,1.277,1331.393,2083,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,145,-25,0,-50,0,-25,3.407,1339.825,2058,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,146,50,200,0,1,0,1.359,1346.206,2058,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,147,0,80,-32,1,-32,0.95,1352.478,2026,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,148,0,80,-80,0,0,5.735,1363.547,2026,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,149,-25,0,-100,0,-25,3.002,1371.563,2001,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,150,0,80,-106,0,0,0.967,1377.543,2001,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,151,0,80,-160,0,0,1.183,1383.741,2001,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,152,-50,0,-150,0,-50,1.494,1390.251,1951,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,153,50,100,0,0,50,1.544,1396.817,2001,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,154,0,80,-32,1,-32,2.805,1404.646,1969,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,155,0,80,-64,1,-64,1.31,1411.282,1905,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,156,25,47,0,0,25,1.17,1417.79,1930,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,157,50,110,0,1,110,1,1423.803,2040,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,158,0,80,-160,0,0,0.809,1429.944,2040,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,159,-50,0,-88,1,-88,3.336,1438.304,1952,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,160,-50,0,-110,0,-50,1.767,1445.401,1902,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,161,-25,0,-55,0,-25,2.079,1452.495,1877,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,162,50,88,0,0,50,1.627,1459.141,1927,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,163,50,94,0,0,50,2.341,1466.506,1977,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,164,-25,0,-47,1,-47,6.538,1478.068,1930,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,165,-50,0,-100,0,-50,2.486,1485.883,1880,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,166,-50,0,-200,0,-50,0.934,1491.831,1830,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,167,-25,0,-41,1,-41,5.102,1501.948,1789,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,168,25,44,0,0,25,1.36,1508.652,1814,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,169,0,80,-160,0,0,1.141,1514.816,1814,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,170,-25,0,-55,0,-25,1.525,1521.365,1789,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,171,0,80,-16,1,80,2.031,1528.42,1869,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,172,25,75,0,1,0,1.704,1535.46,1869,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,173,-25,0,-50,0,-25,1.346,1542.15,1844,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,174,25,63,0,1,63,2.114,1549.285,1907,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,175,25,50,0,0,25,1.895,1556.515,1932,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,176,0,80,-16,1,-16,0.967,1562.502,1916,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,177,-50,0,-88,1,-88,2.643,1570.477,1828,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,178,-50,0,-94,1,-94,1.377,1577.177,1734,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,179,-50,0,-100,0,-50,2.507,1585.023,1684,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,180,0,80,-32,1,-32,1.276,1591.308,1652,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,181,0,80,-44,1,-44,1.728,1598.376,1608,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,182,-50,0,-150,0,-50,1.227,1604.94,1558,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,183,0,40,-80,0,0,1.195,1611.158,1558,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,184,-25,0,-100,0,-25,1.252,1617.432,1533,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,185,-25,0,-41,1,-41,2.125,1624.569,1492,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,186,-50,0,-94,1,-94,6.091,1636.004,1398,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,187,0,40,-8,1,-8,0.953,1642.295,1390,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,188,25,50,0,0,25,1.298,1648.922,1415,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,189,25,63,0,1,0,1.088,1655.028,1415,1,1000hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,190,0,40,-80,0,0,1.289,1661.645,1415,2,1500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,191,50,100,0,0,50,3.411,1670.066,1465,3,500hz_6tones_3000ms.mp3
3099980,19/02/2021 14:41:52,192,0,80,-64,1,80,1.292,1676.379,1545,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,1,25,100,0,1,100,3.78414000000339,148.657,600,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,2,-25,0,-100,0,-25,3.74621499999193,157.733,575,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,3,25,75,0,1,75,2.15214500000002,164.91,650,3,500hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,4,-25,0,-63,1,-63,4.33917499997187,174.59,587,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,5,50,82,0,1,82,1.4941000000108,181.412,669,3,500hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,6,-25,0,-50,0,-25,3.022340000025,189.772,644,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,7,-25,0,-75,0,-25,1.37445000000298,196.178,619,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,8,-50,0,-88,1,-88,2.16018499998609,203.357,531,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,9,50,88,0,1,0,0.987825000018347,209.685,531,2,1500hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,10,50,94,0,0,50,2.2257399999653,217.255,581,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,11,-25,0,-50,0,-25,1.48235000000568,223.759,556,2,1500hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,12,-50,0,-110,0,-50,2.93335499998648,231.71,506,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,13,50,200,0,1,200,1.05662500002654,237.783,706,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,14,0,40,-16,1,40,2.029189999972,245.139,746,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,15,0,80,-54,1,-54,1.41018499998609,251.886,692,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,16,-50,0,-150,0,-50,1.29811500001233,258.526,642,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,17,-25,0,-44,1,-44,0.833794999984093,264.377,598,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,18,50,125,0,1,0,1.1157200000016,270.82,598,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,19,-25,0,-47,1,0,0.906439999991562,277.065,598,2,1500hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,20,-25,0,-55,0,-25,0.694674999976996,283.1,573,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,21,-50,0,-125,1,-125,0.655539999948815,288.778,448,2,1500hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,22,0,40,-16,1,-16,1.15632000000915,295.258,432,3,500hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,23,50,125,0,1,125,0.81349999998929,301.414,557,2,1500hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,24,25,55,0,1,0,0.806434999976773,307.557,557,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,25,-50,0,-88,0,-50,0.770094999985304,313.66,507,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,26,50,94,0,1,94,0.845384999993257,319.526,601,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,27,50,200,0,1,200,0.750675000017509,325.617,801,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,28,-50,0,-88,0,-50,0.879109999979846,331.827,751,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,29,-25,0,-41,1,-41,2.04297500004759,338.894,710,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,30,50,200,0,1,200,0.537415000027977,344.769,910,1,1000hz_6tones_3000ms.mp3
3099976,19/02/2021 14:42:30,31,-50,0,-82,0,-50,0.534429999999702,350.647,860,1,1000hz_6tones_3000ms.mp3
