subjectTimestamp,participantPrivateID,taskName,age,isFemale
03/05/2021 15:10:03,3732598,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,27,0
03/05/2021 15:37:58,3732888,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,38,1
03/05/2021 16:10:08,3733112,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,1
03/05/2021 16:32:04,3733198,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,27,0
03/05/2021 16:37:49,3733220,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,28,1
03/05/2021 16:41:51,3733232,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,30,1
03/05/2021 16:59:40,3733327,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,37,1
03/05/2021 14:26:24,3732307,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,1
03/05/2021 14:27:43,3732311,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,20,0
03/05/2021 14:31:23,3732398,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,1
03/05/2021 14:31:59,3732434,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,20,1
03/05/2021 17:02:05,3733322,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,36,0
03/05/2021 17:08:09,3733365,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,26,0
03/05/2021 17:35:53,3733516,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,34,0
03/05/2021 17:36:25,3733513,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,0
03/05/2021 17:38:11,3733530,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,1
03/05/2021 17:39:33,3733527,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,0
03/05/2021 17:40:54,3733519,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,0
03/05/2021 17:42:48,3733546,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,0
03/05/2021 18:39:20,3733933,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,0
03/05/2021 20:13:51,3734606,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,0
04/05/2021 13:54:22,3740422,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,0
04/05/2021 13:55:14,3740426,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,0
04/05/2021 13:55:44,3740442,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,0
04/05/2021 13:55:50,3740467,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,1
04/05/2021 13:56:28,3740465,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,0
04/05/2021 13:57:26,3740470,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,42,1
04/05/2021 13:57:52,3740489,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,0
04/05/2021 13:58:20,3740511,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,0
04/05/2021 13:58:55,3740532,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,26,0
04/05/2021 13:59:06,3740519,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,0
04/05/2021 13:59:19,3740441,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,0
04/05/2021 13:59:32,3740524,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,1
04/05/2021 14:00:35,3740492,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,20,0
04/05/2021 14:03:30,3740545,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,38,1
04/05/2021 14:05:12,3740601,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,1
04/05/2021 14:06:53,3740704,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,0
04/05/2021 14:07:15,3740438,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,0
04/05/2021 14:08:31,3740697,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,0
04/05/2021 14:09:57,3740562,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,27,1
04/05/2021 14:10:04,3740735,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,1
04/05/2021 14:16:22,3740849,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,28,1
04/05/2021 15:05:56,3741602,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,34,0
04/05/2021 15:17:30,3741746,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,37,0
04/05/2021 15:34:59,3741934,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,0
04/05/2021 15:43:05,3741778,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,1
04/05/2021 15:45:35,3742014,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,0
04/05/2021 15:55:20,3742228,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,27,0
04/05/2021 15:58:40,3742271,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,20,1
04/05/2021 16:09:13,3742382,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,0
04/05/2021 16:19:14,3742375,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,27,0
04/05/2021 16:27:07,3742610,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,46,0
04/05/2021 16:27:41,3742612,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,0
04/05/2021 16:28:51,3742628,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,0
04/05/2021 16:29:09,3742615,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,0
04/05/2021 16:31:25,3742659,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,37,0
04/05/2021 16:36:28,3742691,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,28,0
04/05/2021 13:57:53,3740449,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,1
04/05/2021 16:52:33,3742837,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,26,0
04/05/2021 16:58:17,3742904,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,0
04/05/2021 17:43:32,3743346,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,35,0
04/05/2021 17:45:05,3743371,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,35,0
04/05/2021 17:45:20,3743359,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,1
04/05/2021 17:45:39,3743366,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,44,1
04/05/2021 17:52:59,3743442,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,0
04/05/2021 17:55:30,3743424,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,1
04/05/2021 18:09:35,3743551,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,34,0
04/05/2021 19:03:10,3743867,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,1
03/05/2021 14:23:45,3732313,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,18,1
03/05/2021 14:24:07,3732315,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,0
03/05/2021 14:25:23,3732303,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,0
03/05/2021 14:27:52,3732319,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,27,0
03/05/2021 14:28:27,3732345,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,1
03/05/2021 14:30:59,3732388,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,32,1
03/05/2021 14:31:10,3732379,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,0
03/05/2021 14:31:22,3732403,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,0
03/05/2021 14:31:38,3732400,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,0
03/05/2021 14:31:56,3732426,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,0
03/05/2021 14:32:09,3732401,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,1
03/05/2021 14:32:10,3732409,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,0
03/05/2021 14:32:22,3732391,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,31,1
03/05/2021 14:33:26,3732439,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,1
03/05/2021 14:33:55,3732383,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,1
03/05/2021 14:35:09,3732419,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,41,0
03/05/2021 14:39:23,3732402,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,0
03/05/2021 14:36:02,3732449,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,30,1
03/05/2021 14:37:49,3732397,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,0
03/05/2021 14:40:41,3732500,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,26,1
03/05/2021 14:44:05,3732568,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,0
03/05/2021 14:58:43,3732670,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,0
03/05/2021 15:02:51,3732691,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,1
03/05/2021 15:18:17,3732827,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,1
03/05/2021 15:28:28,3732874,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,28,0
03/05/2021 15:37:24,3732916,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,31,0
03/05/2021 15:57:38,3733039,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,0
03/05/2021 16:30:00,3733194,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,32,0
03/05/2021 16:33:17,3733206,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,27,0
03/05/2021 16:45:05,3733231,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,1
03/05/2021 16:52:24,3733253,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,31,1
03/05/2021 17:05:48,3733334,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,49,0
03/05/2021 17:35:39,3733518,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,0
03/05/2021 17:36:20,3733511,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,0
03/05/2021 17:37:00,3733524,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,1
03/05/2021 17:38:00,3733522,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,1
03/05/2021 17:38:55,3733529,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,18,0
03/05/2021 17:39:52,3733528,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,27,1
03/05/2021 17:43:23,3733536,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,42,0
03/05/2021 18:40:17,3733931,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,1
03/05/2021 18:40:56,3733943,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,20,0
03/05/2021 14:39:55,3732474,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,31,0
03/05/2021 14:34:43,3732472,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,26,1
03/05/2021 14:34:14,3732473,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,20,0
03/05/2021 14:32:59,3732425,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,0
03/05/2021 14:32:55,3732390,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,1
03/05/2021 14:31:59,3732427,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,0
03/05/2021 14:31:15,3732422,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,20,0
03/05/2021 14:28:32,3732341,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,1
03/05/2021 14:24:33,3732318,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,37,0
04/05/2021 13:54:35,3740432,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,47,1
04/05/2021 13:55:08,3740437,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,30,0
04/05/2021 13:55:36,3740463,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,0
04/05/2021 13:55:42,3740458,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,26,0
04/05/2021 13:55:52,3740490,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,0
04/05/2021 13:56:06,3740477,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,0
04/05/2021 13:56:29,3740436,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,1
04/05/2021 13:57:15,3740504,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,1
04/05/2021 13:57:26,3740499,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,20,0
04/05/2021 13:57:29,3740514,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,0
04/05/2021 13:57:37,3740482,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,0
04/05/2021 13:58:07,3740429,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,48,1
04/05/2021 13:58:21,3740471,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,51,1
04/05/2021 13:58:11,3740494,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,0
04/05/2021 13:58:48,3740534,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,1
04/05/2021 13:59:17,3740444,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,0
04/05/2021 13:59:24,3740475,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,20,1
04/05/2021 13:59:44,3740468,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,1
04/05/2021 14:00:12,3740460,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,0
04/05/2021 14:00:56,3740552,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,1
04/05/2021 14:04:19,3740661,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,35,0
04/05/2021 14:05:54,3740641,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,47,1
04/05/2021 14:05:50,3740687,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,20,0
04/05/2021 14:09:06,3740685,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,NaN
04/05/2021 14:14:37,3740794,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,0
04/05/2021 14:15:53,3740843,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,1
04/05/2021 14:16:25,3740885,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,0
04/05/2021 14:36:35,3741241,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,1
04/05/2021 15:12:09,3741690,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,0
04/05/2021 15:27:33,3741861,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,0
04/05/2021 15:33:57,3741892,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,32,0
04/05/2021 15:36:49,3741932,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,22,0
04/05/2021 15:37:30,3741953,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,0
04/05/2021 15:44:14,3741937,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,38,0
04/05/2021 15:50:28,3742140,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,44,0
04/05/2021 15:56:29,3742252,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,0
04/05/2021 16:07:43,3742433,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,24,0
04/05/2021 16:20:50,3742530,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,29,0
04/05/2021 16:26:40,3742592,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,25,0
04/05/2021 16:28:02,3742613,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,1
04/05/2021 16:28:30,3742620,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,52,1
04/05/2021 16:31:11,3742642,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,38,1
04/05/2021 16:31:14,3742632,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,26,0
04/05/2021 16:40:28,3742618,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,27,1
04/05/2021 16:54:43,3742873,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,18,0
04/05/2021 16:55:45,3742881,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,31,0
04/05/2021 17:07:07,3743003,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,42,0
04/05/2021 17:44:27,3743372,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,21,0
04/05/2021 17:46:07,3743368,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,0
04/05/2021 17:46:39,3743384,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,31,0
04/05/2021 18:01:21,3743299,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,19,0
04/05/2021 18:34:03,3743727,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,23,0
04/05/2021 18:58:39,3743815,Audio Oddball Task - 120 Trials: AABAAB 75% vs AABAAA 25%,30,0
