subjectTimestamp,participantPrivateID,taskName,age,isFemale
08/09/2021 15:40:53,4622524,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,1
08/09/2021 15:48:55,4622580,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,47,1
08/09/2021 16:23:27,4622859,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,24,1
08/09/2021 17:45:09,4623489,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,1
08/09/2021 17:45:43,4623494,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,24,1
08/09/2021 17:49:38,4623522,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,1
08/09/2021 13:34:57,4621128,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,32,0
08/09/2021 13:35:11,4621106,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,24,0
08/09/2021 13:38:00,4621153,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 13:38:49,4621180,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 13:39:01,4621182,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 13:40:33,4621245,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,32,0
08/09/2021 13:41:51,4621228,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 13:41:42,4621271,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,26,0
08/09/2021 13:42:16,4621236,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,27,0
08/09/2021 13:44:08,4621240,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,26,0
08/09/2021 13:44:35,4621335,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,36,0
08/09/2021 13:45:33,4621328,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 13:46:15,4621280,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,60,0
08/09/2021 13:46:28,4621319,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 13:46:58,4621330,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,40,0
08/09/2021 13:48:46,4621410,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,40,0
08/09/2021 13:49:19,4621323,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,41,0
08/09/2021 13:49:43,4621336,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,32,0
08/09/2021 13:49:29,4621422,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,0
08/09/2021 13:49:57,4621428,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,0
08/09/2021 13:50:29,4621354,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,27,0
08/09/2021 13:50:33,4621418,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,0,0
08/09/2021 13:52:18,4621438,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,30,0
08/09/2021 13:52:25,4621445,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,26,0
08/09/2021 13:54:34,4621478,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 13:55:08,4621491,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 13:55:28,4621476,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,0
08/09/2021 13:56:15,4621480,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,41,1
08/09/2021 13:58:00,4621482,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,24,0
08/09/2021 13:58:20,4621459,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,24,0
08/09/2021 13:59:12,4621523,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,37,0
08/09/2021 14:03:50,4621539,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,0
08/09/2021 14:03:57,4621587,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 14:14:31,4621664,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,0
08/09/2021 14:30:55,4621791,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,25,0
08/09/2021 14:31:51,4621774,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 14:36:44,4621906,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,0
08/09/2021 14:46:53,4621976,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,0
08/09/2021 15:00:03,4622094,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 15:02:14,4622137,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 15:03:03,4622144,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 15:13:22,4622190,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,25,0
08/09/2021 15:23:38,4622338,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,28,0
08/09/2021 15:30:36,4622416,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,50,0
08/09/2021 15:51:06,4622601,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,0
08/09/2021 17:45:35,4623503,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 17:46:32,4623501,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,0
08/09/2021 17:48:33,4623509,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,35,0
08/09/2021 17:56:30,4623521,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,30,0
08/09/2021 18:03:45,4623594,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,25,0
08/09/2021 13:19:50,4620991,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,36,1
08/09/2021 13:25:53,4621046,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,1
08/09/2021 13:26:30,4621049,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,24,1
08/09/2021 13:33:12,4621123,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,1
08/09/2021 13:34:27,4621130,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,1
08/09/2021 13:36:59,4621171,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,39,1
08/09/2021 13:37:23,4621157,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,1
08/09/2021 13:37:47,4621185,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,1
08/09/2021 13:40:24,4621195,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,1
08/09/2021 13:40:33,4621221,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,1
08/09/2021 13:40:50,4621174,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,1
08/09/2021 13:41:24,4621234,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,1
08/09/2021 13:43:03,4621227,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,1
08/09/2021 13:43:04,4621247,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,28,1
08/09/2021 13:43:48,4621205,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,1
08/09/2021 13:44:25,4621225,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,47,1
08/09/2021 13:44:49,4621322,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,1
08/09/2021 13:45:23,4621313,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,47,1
08/09/2021 13:46:06,4621345,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,1
08/09/2021 13:46:43,4621311,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,47,1
08/09/2021 13:49:26,4621370,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,1
08/09/2021 13:49:22,4621358,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,1
08/09/2021 13:50:07,4621356,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,1
08/09/2021 13:54:45,4621363,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,1
08/09/2021 13:51:21,4621439,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,1
08/09/2021 13:52:04,4621408,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,1
08/09/2021 14:08:10,4621371,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,26,1
08/09/2021 14:00:39,4621540,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,31,1
08/09/2021 14:10:00,4621586,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,26,1
08/09/2021 14:10:52,4621560,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,29,1
08/09/2021 14:11:32,4621655,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,1
08/09/2021 14:14:03,4621508,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,27,1
08/09/2021 14:16:18,4621686,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,39,1
08/09/2021 14:24:52,4621736,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,1
08/09/2021 14:31:42,4621826,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,1
08/09/2021 14:37:05,4621819,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,24,1
08/09/2021 14:37:39,4621903,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,24,1
08/09/2021 14:46:21,4621964,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,28,1
08/09/2021 14:53:13,4622035,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,1
08/09/2021 15:02:45,4622130,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,26,1
08/09/2021 15:06:25,4622146,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,1
08/09/2021 15:14:13,4622235,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,1
08/09/2021 15:17:49,4622248,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,1
08/09/2021 15:37:48,4622506,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,18,1
08/09/2021 15:44:20,4622529,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,1
08/09/2021 15:52:45,4622620,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,1
08/09/2021 16:12:34,4622784,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,31,1
08/09/2021 17:40:12,4623449,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,1
08/09/2021 17:45:49,4623488,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,31,1
08/09/2021 17:49:29,4623490,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,1
08/09/2021 18:02:40,4623583,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,32,1
08/09/2021 13:36:53,4621186,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,0
08/09/2021 13:37:09,4621160,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,27,0
08/09/2021 13:38:33,4621197,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 13:39:36,4621188,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 13:40:34,4621231,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,28,0
08/09/2021 13:41:11,4621239,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,0
08/09/2021 13:42:27,4621312,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,18,0
08/09/2021 13:42:42,4621235,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,0
08/09/2021 13:43:22,4621241,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,27,0
08/09/2021 13:44:41,4621320,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,0
08/09/2021 13:45:50,4621200,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,30,0
08/09/2021 13:45:59,4621277,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 13:49:02,4621368,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,24,0
08/09/2021 13:48:45,4621394,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 13:48:56,4621387,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,26,0
08/09/2021 13:49:17,4621412,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 13:49:31,4621426,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,25,0
08/09/2021 13:49:51,4621421,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 13:50:19,4621433,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,18,0
08/09/2021 13:51:10,4621222,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,0
08/09/2021 13:50:49,4621431,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,30,0
08/09/2021 13:51:36,4621434,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,0
08/09/2021 13:52:28,4621436,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,26,0
08/09/2021 13:54:53,4621447,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,45,0
08/09/2021 13:55:45,4621414,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 13:55:20,4621487,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 13:55:32,4621486,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,26,0
08/09/2021 13:56:49,4621495,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,0
08/09/2021 13:57:36,4621465,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,18,0
08/09/2021 13:58:39,4621519,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,0
08/09/2021 13:59:14,4621534,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,25,0
08/09/2021 14:01:26,4621557,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 14:08:04,4621272,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,0
08/09/2021 14:25:04,4621768,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,26,0
08/09/2021 14:34:05,4621868,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,25,0
08/09/2021 14:41:14,4621937,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 14:42:27,4621953,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,22,0
08/09/2021 14:53:35,4622049,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,30,0
08/09/2021 15:02:36,4622136,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,29,0
08/09/2021 15:05:52,4622151,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 15:12:12,4622224,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,23,0
08/09/2021 15:26:19,4622380,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,0
08/09/2021 15:37:53,4622509,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,19,0
08/09/2021 15:41:07,4622526,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,24,0
08/09/2021 15:46:35,4622564,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,0
08/09/2021 16:39:46,4622990,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,21,0
08/09/2021 17:47:31,4623506,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,25,0
08/09/2021 17:47:40,4623500,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,25,0
08/09/2021 17:51:17,4623513,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,20,0
08/09/2021 18:03:09,4623611,Audio Oddball Task - 120 Trials: AAAAAB 75% vs AAAAAA 25%,18,0
